record_id,redcap_repeat_instrument,redcap_repeat_instance,name,gender,eye_color,race,hair_color,height,weight,publisher,skin_color,alignment,heroes_information_complete,power,super_hero_powers_complete
591,super_hero_powers,7,,,,,,,,,,,,Jump,0
591,super_hero_powers,8,,,,,,,,,,,,Invulnerability,0
592,,,She-Thing,Female,blue,"Human / Radiation","No Hair",183,153,"Marvel Comics",-,good,0,,
592,super_hero_powers,1,,,,,,,,,,,,"Cold Resistance",0
592,super_hero_powers,2,,,,,,,,,,,,Durability,0
592,super_hero_powers,3,,,,,,,,,,,,"Super Strength",0
592,super_hero_powers,4,,,,,,,,,,,,"Heat Resistance",0
593,,,Shocker,Male,brown,Human,Brown,175,79,"Marvel Comics",-,bad,0,,
593,super_hero_powers,1,,,,,,,,,,,,Marksmanship,0
593,super_hero_powers,2,,,,,,,,,,,,"Weapons Master",0
593,super_hero_powers,3,,,,,,,,,,,,"Energy Blasts",0
593,super_hero_powers,4,,,,,,,,,,,,"Power Suit",0
594,,,Shriek,Female,"yellow / blue",-,Black,173,52,"Marvel Comics",-,good,0,,
594,super_hero_powers,1,,,,,,,,,,,,Flight,0
594,super_hero_powers,2,,,,,,,,,,,,"Energy Blasts",0
594,super_hero_powers,3,,,,,,,,,,,,"Audio Control",0
594,super_hero_powers,4,,,,,,,,,,,,Telekinesis,0
594,super_hero_powers,5,,,,,,,,,,,,Empathy,0
594,super_hero_powers,6,,,,,,,,,,,,"Psionic Powers",0
594,super_hero_powers,7,,,,,,,,,,,,Levitation,0
594,super_hero_powers,8,,,,,,,,,,,,"Sonic Scream",0
595,,,"Shrinking Violet",Female,-,-,-,-99,-99,"DC Comics",-,good,0,,
596,,,Sif,Female,blue,Asgardian,Black,188,191,"Marvel Comics",-,good,0,,
596,super_hero_powers,1,,,,,,,,,,,,Agility,0
596,super_hero_powers,2,,,,,,,,,,,,"Accelerated Healing",0
596,super_hero_powers,3,,,,,,,,,,,,Durability,0
596,super_hero_powers,4,,,,,,,,,,,,"Weapons Master",0
596,super_hero_powers,5,,,,,,,,,,,,Longevity,0
596,super_hero_powers,6,,,,,,,,,,,,"Super Strength",0
596,super_hero_powers,7,,,,,,,,,,,,Stamina,0
596,super_hero_powers,8,,,,,,,,,,,,"Super Speed",0
596,super_hero_powers,9,,,,,,,,,,,,Teleportation,0
596,super_hero_powers,10,,,,,,,,,,,,"Enhanced Senses",0
596,super_hero_powers,11,,,,,,,,,,,,"Dimensional Travel",0
596,super_hero_powers,12,,,,,,,,,,,,Reflexes,0
597,,,Silk,Female,brown,Human,Black,-99,-99,"Marvel Comics",-,good,0,,
597,super_hero_powers,1,,,,,,,,,,,,Agility,0
597,super_hero_powers,2,,,,,,,,,,,,"Accelerated Healing",0
597,super_hero_powers,3,,,,,,,,,,,,Durability,0
597,super_hero_powers,4,,,,,,,,,,,,Stealth,0
597,super_hero_powers,5,,,,,,,,,,,,"Danger Sense",0
597,super_hero_powers,6,,,,,,,,,,,,Marksmanship,0
597,super_hero_powers,7,,,,,,,,,,,,"Animal Attributes",0
597,super_hero_powers,8,,,,,,,,,,,,"Super Strength",0
597,super_hero_powers,9,,,,,,,,,,,,Stamina,0
597,super_hero_powers,10,,,,,,,,,,,,"Super Speed",0
597,super_hero_powers,11,,,,,,,,,,,,"Animal Oriented Powers",0
597,super_hero_powers,12,,,,,,,,,,,,Jump,0
597,super_hero_powers,13,,,,,,,,,,,,Reflexes,0
597,super_hero_powers,14,,,,,,,,,,,,"Substance Secretion",0
597,super_hero_powers,15,,,,,,,,,,,,"Natural Weapons",0
597,super_hero_powers,16,,,,,,,,,,,,Wallcrawling,0
597,super_hero_powers,17,,,,,,,,,,,,"Web Creation",0
598,,,"Silk Spectre",Female,-,-,-,-99,-99,"DC Comics",-,good,0,,
598,super_hero_powers,1,,,,,,,,,,,,"Peak Human Condition",0
599,,,"Silk Spectre II",Female,-,-,-,-99,-99,"DC Comics",-,good,0,,
599,super_hero_powers,1,,,,,,,,,,,,"Peak Human Condition",0
600,,,"Silver Surfer",Male,white,Alien,"No Hair",193,101,"Marvel Comics",silver,good,0,,
600,super_hero_powers,1,,,,,,,,,,,,Agility,0
600,super_hero_powers,2,,,,,,,,,,,,"Dimensional Awareness",0
600,super_hero_powers,3,,,,,,,,,,,,Durability,0
600,super_hero_powers,4,,,,,,,,,,,,"Energy Absorption",0
600,super_hero_powers,5,,,,,,,,,,,,Flight,0
600,super_hero_powers,6,,,,,,,,,,,,Marksmanship,0
600,super_hero_powers,7,,,,,,,,,,,,"Super Strength",0
600,super_hero_powers,8,,,,,,,,,,,,"Energy Blasts",0
600,super_hero_powers,9,,,,,,,,,,,,Stamina,0
600,super_hero_powers,10,,,,,,,,,,,,"Super Speed",0
600,super_hero_powers,11,,,,,,,,,,,,Teleportation,0
600,super_hero_powers,12,,,,,,,,,,,,Immortality,0
600,super_hero_powers,13,,,,,,,,,,,,Phasing,0
600,super_hero_powers,14,,,,,,,,,,,,Invulnerability,0
600,super_hero_powers,15,,,,,,,,,,,,Intangibility,0
600,super_hero_powers,16,,,,,,,,,,,,"Molecular Manipulation",0
600,super_hero_powers,17,,,,,,,,,,,,"Gravity Control",0
600,super_hero_powers,18,,,,,,,,,,,,"Energy Manipulation",0
600,super_hero_powers,19,,,,,,,,,,,,"Time Travel",0
600,super_hero_powers,20,,,,,,,,,,,,"Power Cosmic",0
600,super_hero_powers,21,,,,,,,,,,,,"Portal Creation",0
601,,,Silverclaw,Female,brown,-,Black,157,50,"Marvel Comics",-,good,0,,
601,super_hero_powers,1,,,,,,,,,,,,Agility,0
601,super_hero_powers,2,,,,,,,,,,,,Flight,0
601,super_hero_powers,3,,,,,,,,,,,,"Super Strength",0
601,super_hero_powers,4,,,,,,,,,,,,"Super Speed",0
601,super_hero_powers,5,,,,,,,,,,,,"Animal Oriented Powers",0
601,super_hero_powers,6,,,,,,,,,,,,"Enhanced Senses",0
601,super_hero_powers,7,,,,,,,,,,,,Shapeshifting,0
602,,,"Simon Baz",Male,bown,Human,Black,-99,-99,"DC Comics",-,good,0,,
602,super_hero_powers,1,,,,,,,,,,,,Agility,0
602,super_hero_powers,2,,,,,,,,,,,,"Accelerated Healing",0
602,super_hero_powers,3,,,,,,,,,,,,"Lantern Power Ring",0
602,super_hero_powers,4,,,,,,,,,,,,Flight,0
602,super_hero_powers,5,,,,,,,,,,,,Marksmanship,0
602,super_hero_powers,6,,,,,,,,,,,,"Super Strength",0
602,super_hero_powers,7,,,,,,,,,,,,"Energy Armor",0
602,super_hero_powers,8,,,,,,,,,,,,"Energy Blasts",0
602,super_hero_powers,9,,,,,,,,,,,,Stamina,0
602,super_hero_powers,10,,,,,,,,,,,,"Super Speed",0
602,super_hero_powers,11,,,,,,,,,,,,"Energy Beams",0
602,super_hero_powers,12,,,,,,,,,,,,Reflexes,0
602,super_hero_powers,13,,,,,,,,,,,,"Energy Constructs",0
602,super_hero_powers,14,,,,,,,,,,,,"Force Fields",0
602,super_hero_powers,15,,,,,,,,,,,,Precognition,0
603,,,Sinestro,Male,black,Korugaran,Black,201,92,"DC Comics",red,neutral,0,,
603,super_hero_powers,1,,,,,,,,,,,,Agility,0
603,super_hero_powers,2,,,,,,,,,,,,Durability,0
603,super_hero_powers,3,,,,,,,,,,,,Flight,0
603,super_hero_powers,4,,,,,,,,,,,,Marksmanship,0
603,super_hero_powers,5,,,,,,,,,,,,"Super Strength",0
603,super_hero_powers,6,,,,,,,,,,,,"Energy Blasts",0
603,super_hero_powers,7,,,,,,,,,,,,"Super Speed",0
603,super_hero_powers,8,,,,,,,,,,,,"Energy Constructs",0
603,super_hero_powers,9,,,,,,,,,,,,"Force Fields",0
603,super_hero_powers,10,,,,,,,,,,,,"Qwardian Power Ring",0
604,,,Siren,Female,blue,Atlantean,Purple,175,72,"DC Comics",-,bad,0,,
604,super_hero_powers,1,,,,,,,,,,,,"Cold Resistance",0
604,super_hero_powers,2,,,,,,,,,,,,Durability,0
604,super_hero_powers,3,,,,,,,,,,,,Stealth,0
604,super_hero_powers,4,,,,,,,,,,,,"Underwater breathing",0
604,super_hero_powers,5,,,,,,,,,,,,"Super Strength",0
604,super_hero_powers,6,,,,,,,,,,,,Telepathy,0
604,super_hero_powers,7,,,,,,,,,,,,"Super Speed",0
604,super_hero_powers,8,,,,,,,,,,,,Jump,0
604,super_hero_powers,9,,,,,,,,,,,,"Dimensional Travel",0
604,super_hero_powers,10,,,,,,,,,,,,Reflexes,0
604,super_hero_powers,11,,,,,,,,,,,,"Enhanced Hearing",0
604,super_hero_powers,12,,,,,,,,,,,,"Water Control",0
604,super_hero_powers,13,,,,,,,,,,,,Sub-Mariner,0
604,super_hero_powers,14,,,,,,,,,,,,"Vision - Night",0
605,,,"Siren II",Female,black,-,-,-99,-99,"DC Comics",-,bad,0,,
605,super_hero_powers,1,,,,,,,,,,,,"Underwater breathing",0
605,super_hero_powers,2,,,,,,,,,,,,"Super Strength",0
605,super_hero_powers,3,,,,,,,,,,,,Stamina,0
605,super_hero_powers,4,,,,,,,,,,,,Hypnokinesis,0
606,,,Siryn,Female,blue,-,"Strawberry Blond",168,52,"Marvel Comics",-,bad,0,,
606,super_hero_powers,1,,,,,,,,,,,,Flight,0
606,super_hero_powers,2,,,,,,,,,,,,"Enhanced Hearing",0
606,super_hero_powers,3,,,,,,,,,,,,Sonar,0
606,super_hero_powers,4,,,,,,,,,,,,"Sonic Scream",0
607,,,Skaar,Male,green,-,Black,198,180,"Marvel Comics",-,good,0,,
607,super_hero_powers,1,,,,,,,,,,,,"Accelerated Healing",0
607,super_hero_powers,2,,,,,,,,,,,,"Super Strength",0
607,super_hero_powers,3,,,,,,,,,,,,Stamina,0
607,super_hero_powers,4,,,,,,,,,,,,Jump,0
607,super_hero_powers,5,,,,,,,,,,,,"Elemental Transmogrification",0
608,,,Snake-Eyes,Male,-,Animal,-,-99,-99,"Marvel Comics",-,bad,0,,
609,,,Snowbird,Female,white,-,Blond,178,49,"Marvel Comics",-,good,0,,
609,super_hero_powers,1,,,,,,,,,,,,"Accelerated Healing",0
609,super_hero_powers,2,,,,,,,,,,,,Flight,0
609,super_hero_powers,3,,,,,,,,,,,,"Animal Attributes",0
609,super_hero_powers,4,,,,,,,,,,,,"Super Strength",0
609,super_hero_powers,5,,,,,,,,,,,,Stamina,0
609,super_hero_powers,6,,,,,,,,,,,,"Animal Oriented Powers",0
609,super_hero_powers,7,,,,,,,,,,,,"Enhanced Senses",0
609,super_hero_powers,8,,,,,,,,,,,,Shapeshifting,0
609,super_hero_powers,9,,,,,,,,,,,,Precognition,0
610,,,Sobek,Male,white,-,"No Hair",-99,-99,"DC Comics",-,good,0,,
610,super_hero_powers,1,,,,,,,,,,,,Durability,0
610,super_hero_powers,2,,,,,,,,,,,,"Super Strength",0
611,,,"Solomon Grundy",Male,black,Zombie,White,279,437,"DC Comics",-,bad,0,,
611,super_hero_powers,1,,,,,,,,,,,,"Cold Resistance",0
611,super_hero_powers,2,,,,,,,,,,,,Durability,0
611,super_hero_powers,3,,,,,,,,,,,,"Energy Absorption",0
611,super_hero_powers,4,,,,,,,,,,,,"Super Strength",0
611,super_hero_powers,5,,,,,,,,,,,,Stamina,0
611,super_hero_powers,6,,,,,,,,,,,,Invulnerability,0
611,super_hero_powers,7,,,,,,,,,,,,Self-Sustenance,0
611,super_hero_powers,8,,,,,,,,,,,,"Fire Resistance",0
611,super_hero_powers,9,,,,,,,,,,,,"Toxin and Disease Resistance",0
611,super_hero_powers,10,,,,,,,,,,,,Resurrection,0
612,,,Songbird,Female,green,-,"Red / White",165,65,"Marvel Comics",-,good,0,,
612,super_hero_powers,1,,,,,,,,,,,,Agility,0
612,super_hero_powers,2,,,,,,,,,,,,Durability,0
612,super_hero_powers,3,,,,,,,,,,,,Flight,0
612,super_hero_powers,4,,,,,,,,,,,,"Super Strength",0
612,super_hero_powers,5,,,,,,,,,,,,Stamina,0
612,super_hero_powers,6,,,,,,,,,,,,"Audio Control",0
612,super_hero_powers,7,,,,,,,,,,,,"Super Speed",0
612,super_hero_powers,8,,,,,,,,,,,,Reflexes,0
613,,,"Space Ghost",Male,-,Human,-,188,113,"DC Comics",-,good,0,,
613,super_hero_powers,1,,,,,,,,,,,,Agility,0
613,super_hero_powers,2,,,,,,,,,,,,Flight,0
613,super_hero_powers,3,,,,,,,,,,,,"Weapons Master",0
613,super_hero_powers,4,,,,,,,,,,,,Intelligence,0
613,super_hero_powers,5,,,,,,,,,,,,"Super Strength",0
613,super_hero_powers,6,,,,,,,,,,,,"Energy Blasts",0
613,super_hero_powers,7,,,,,,,,,,,,Stamina,0
613,super_hero_powers,8,,,,,,,,,,,,Phasing,0
613,super_hero_powers,9,,,,,,,,,,,,Invulnerability,0
613,super_hero_powers,10,,,,,,,,,,,,"Force Fields",0
613,super_hero_powers,11,,,,,,,,,,,,"Heat Generation",0
613,super_hero_powers,12,,,,,,,,,,,,Magnetism,0
613,super_hero_powers,13,,,,,,,,,,,,Invisibility,0
614,,,Spawn,Male,brown,Demon,Black,211,405,"Image Comics",-,good,0,,
614,super_hero_powers,1,,,,,,,,,,,,Agility,0
614,super_hero_powers,2,,,,,,,,,,,,Durability,0
614,super_hero_powers,3,,,,,,,,,,,,Stealth,0
614,super_hero_powers,4,,,,,,,,,,,,Flight,0
614,super_hero_powers,5,,,,,,,,,,,,"Weapons Master",0
614,super_hero_powers,6,,,,,,,,,,,,"Super Strength",0
614,super_hero_powers,7,,,,,,,,,,,,Telepathy,0
614,super_hero_powers,8,,,,,,,,,,,,Stamina,0
614,super_hero_powers,9,,,,,,,,,,,,"Super Speed",0
614,super_hero_powers,10,,,,,,,,,,,,Teleportation,0
614,super_hero_powers,11,,,,,,,,,,,,Magic,0
614,super_hero_powers,12,,,,,,,,,,,,Shapeshifting,0
614,super_hero_powers,13,,,,,,,,,,,,Immortality,0
614,super_hero_powers,14,,,,,,,,,,,,Invulnerability,0
614,super_hero_powers,15,,,,,,,,,,,,Empathy,0
614,super_hero_powers,16,,,,,,,,,,,,"Power Suit",0
614,super_hero_powers,17,,,,,,,,,,,,Resurrection,0
614,super_hero_powers,18,,,,,,,,,,,,"Symbiote Costume",0
615,,,Spectre,Male,white,"God / Eternal","No Hair",-99,-99,"DC Comics",white,good,0,,
615,super_hero_powers,1,,,,,,,,,,,,Agility,0
615,super_hero_powers,2,,,,,,,,,,,,"Accelerated Healing",0
615,super_hero_powers,3,,,,,,,,,,,,"Dimensional Awareness",0
615,super_hero_powers,4,,,,,,,,,,,,Stealth,0
615,super_hero_powers,5,,,,,,,,,,,,"Energy Absorption",0
615,super_hero_powers,6,,,,,,,,,,,,Flight,0
615,super_hero_powers,7,,,,,,,,,,,,Marksmanship,0
615,super_hero_powers,8,,,,,,,,,,,,Longevity,0
615,super_hero_powers,9,,,,,,,,,,,,Intelligence,0
615,super_hero_powers,10,,,,,,,,,,,,"Super Strength",0
615,super_hero_powers,11,,,,,,,,,,,,Telepathy,0
615,super_hero_powers,12,,,,,,,,,,,,"Energy Blasts",0
615,super_hero_powers,13,,,,,,,,,,,,Duplication,0
615,super_hero_powers,14,,,,,,,,,,,,"Size Changing",0
615,super_hero_powers,15,,,,,,,,,,,,"Density Control",0
615,super_hero_powers,16,,,,,,,,,,,,Stamina,0
615,super_hero_powers,17,,,,,,,,,,,,"Super Speed",0
615,super_hero_powers,18,,,,,,,,,,,,Possession,0
615,super_hero_powers,19,,,,,,,,,,,,Electrokinesis,0
615,super_hero_powers,20,,,,,,,,,,,,"Darkforce Manipulation",0
615,super_hero_powers,21,,,,,,,,,,,,"Death Touch",0
615,super_hero_powers,22,,,,,,,,,,,,Teleportation,0
615,super_hero_powers,23,,,,,,,,,,,,Magic,0
615,super_hero_powers,24,,,,,,,,,,,,Immortality,0
615,super_hero_powers,25,,,,,,,,,,,,Phasing,0
615,super_hero_powers,26,,,,,,,,,,,,"Astral Projection",0
615,super_hero_powers,27,,,,,,,,,,,,"Fire Control",0
615,super_hero_powers,28,,,,,,,,,,,,Invulnerability,0
615,super_hero_powers,29,,,,,,,,,,,,"Energy Constructs",0
615,super_hero_powers,30,,,,,,,,,,,,"Force Fields",0
615,super_hero_powers,31,,,,,,,,,,,,"Psionic Powers",0
615,super_hero_powers,32,,,,,,,,,,,,Elasticity,0
615,super_hero_powers,33,,,,,,,,,,,,Animation,0
615,super_hero_powers,34,,,,,,,,,,,,Precognition,0
615,super_hero_powers,35,,,,,,,,,,,,Hypnokinesis,0
615,super_hero_powers,36,,,,,,,,,,,,"Animal Control",0
615,super_hero_powers,37,,,,,,,,,,,,"Heat Generation",0
615,super_hero_powers,38,,,,,,,,,,,,"Gravity Control",0
615,super_hero_powers,39,,,,,,,,,,,,"Light Control",0
615,super_hero_powers,40,,,,,,,,,,,,Levitation,0
615,super_hero_powers,41,,,,,,,,,,,,"Time Travel",0
615,super_hero_powers,42,,,,,,,,,,,,Illusions,0
615,super_hero_powers,43,,,,,,,,,,,,"Water Control",0
615,super_hero_powers,44,,,,,,,,,,,,Omnilingualism,0
615,super_hero_powers,45,,,,,,,,,,,,"Time Manipulation",0
615,super_hero_powers,46,,,,,,,,,,,,Invisibility,0
615,super_hero_powers,47,,,,,,,,,,,,Sub-Mariner,0
615,super_hero_powers,48,,,,,,,,,,,,"Vision - Heat",0
615,super_hero_powers,49,,,,,,,,,,,,"Reality Warping",0
616,,,Speedball,Male,-,-,-,-99,-99,"Marvel Comics",-,good,0,,
616,super_hero_powers,1,,,,,,,,,,,,"Energy Absorption",0
616,super_hero_powers,2,,,,,,,,,,,,"Energy Armor",0
616,super_hero_powers,3,,,,,,,,,,,,Telekinesis,0
616,super_hero_powers,4,,,,,,,,,,,,"Force Fields",0
617,,,Speedy,Male,-,Human,-,-99,-99,"DC Comics",-,good,0,,
617,super_hero_powers,1,,,,,,,,,,,,Stealth,0
617,super_hero_powers,2,,,,,,,,,,,,Marksmanship,0
617,super_hero_powers,3,,,,,,,,,,,,"Weapons Master",0
617,super_hero_powers,4,,,,,,,,,,,,Stamina,0
617,super_hero_powers,5,,,,,,,,,,,,Reflexes,0
618,,,Speedy,Female,green,Human,Brown,-99,-99,"DC Comics",-,good,0,,
618,super_hero_powers,1,,,,,,,,,,,,Stealth,0
618,super_hero_powers,2,,,,,,,,,,,,Marksmanship,0
618,super_hero_powers,3,,,,,,,,,,,,"Weapons Master",0
618,super_hero_powers,4,,,,,,,,,,,,Stamina,0
618,super_hero_powers,5,,,,,,,,,,,,Reflexes,0
619,,,Spider-Carnage,Male,-,Symbiote,-,-99,-99,"Marvel Comics",-,bad,0,,
620,,,Spider-Girl,Female,blue,Human,Brown,170,54,"Marvel Comics",-,good,0,,
620,super_hero_powers,1,,,,,,,,,,,,Agility,0
620,super_hero_powers,2,,,,,,,,,,,,"Accelerated Healing",0
620,super_hero_powers,3,,,,,,,,,,,,Stealth,0
620,super_hero_powers,4,,,,,,,,,,,,"Danger Sense",0
620,super_hero_powers,5,,,,,,,,,,,,Intelligence,0
620,super_hero_powers,6,,,,,,,,,,,,"Super Strength",0
620,super_hero_powers,7,,,,,,,,,,,,Stamina,0
620,super_hero_powers,8,,,,,,,,,,,,Dexterity,0
620,super_hero_powers,9,,,,,,,,,,,,"Super Speed",0
620,super_hero_powers,10,,,,,,,,,,,,Jump,0
620,super_hero_powers,11,,,,,,,,,,,,Reflexes,0
620,super_hero_powers,12,,,,,,,,,,,,"Enhanced Hearing",0
620,super_hero_powers,13,,,,,,,,,,,,"Natural Weapons",0
620,super_hero_powers,14,,,,,,,,,,,,Wallcrawling,0
620,super_hero_powers,15,,,,,,,,,,,,"Web Creation",0
621,,,Spider-Gwen,Female,blue,Human,Blond,165,56,"Marvel Comics",-,good,0,,
621,super_hero_powers,1,,,,,,,,,,,,Agility,0
621,super_hero_powers,2,,,,,,,,,,,,"Accelerated Healing",0
621,super_hero_powers,3,,,,,,,,,,,,Durability,0
621,super_hero_powers,4,,,,,,,,,,,,Stealth,0
621,super_hero_powers,5,,,,,,,,,,,,"Danger Sense",0
621,super_hero_powers,6,,,,,,,,,,,,Marksmanship,0
621,super_hero_powers,7,,,,,,,,,,,,"Animal Attributes",0
621,super_hero_powers,8,,,,,,,,,,,,"Super Strength",0
621,super_hero_powers,9,,,,,,,,,,,,Stamina,0
621,super_hero_powers,10,,,,,,,,,,,,"Super Speed",0
621,super_hero_powers,11,,,,,,,,,,,,"Animal Oriented Powers",0
621,super_hero_powers,12,,,,,,,,,,,,Jump,0
621,super_hero_powers,13,,,,,,,,,,,,Reflexes,0
621,super_hero_powers,14,,,,,,,,,,,,"Substance Secretion",0
621,super_hero_powers,15,,,,,,,,,,,,Wallcrawling,0
621,super_hero_powers,16,,,,,,,,,,,,"Web Creation",0
622,,,Spider-Man,Male,hazel,Human,Brown,178,74,"Marvel Comics",-,good,0,,
622,super_hero_powers,1,,,,,,,,,,,,Agility,0
622,super_hero_powers,2,,,,,,,,,,,,"Accelerated Healing",0
622,super_hero_powers,3,,,,,,,,,,,,Durability,0
622,super_hero_powers,4,,,,,,,,,,,,Stealth,0
622,super_hero_powers,5,,,,,,,,,,,,"Danger Sense",0
622,super_hero_powers,6,,,,,,,,,,,,Marksmanship,0
622,super_hero_powers,7,,,,,,,,,,,,"Animal Attributes",0
622,super_hero_powers,8,,,,,,,,,,,,"Super Strength",0
622,super_hero_powers,9,,,,,,,,,,,,Stamina,0
622,super_hero_powers,10,,,,,,,,,,,,"Super Speed",0
622,super_hero_powers,11,,,,,,,,,,,,"Animal Oriented Powers",0
622,super_hero_powers,12,,,,,,,,,,,,"Enhanced Senses",0
622,super_hero_powers,13,,,,,,,,,,,,Jump,0
622,super_hero_powers,14,,,,,,,,,,,,Reflexes,0
622,super_hero_powers,15,,,,,,,,,,,,"Substance Secretion",0
622,super_hero_powers,16,,,,,,,,,,,,"Natural Weapons",0
622,super_hero_powers,17,,,,,,,,,,,,"Toxin and Disease Resistance",0
622,super_hero_powers,18,,,,,,,,,,,,Wallcrawling,0
622,super_hero_powers,19,,,,,,,,,,,,"Vision - Night",0
622,super_hero_powers,20,,,,,,,,,,,,"Web Creation",0
623,,,Spider-Man,-,red,Human,Brown,178,77,"Marvel Comics",-,good,0,,
623,super_hero_powers,1,,,,,,,,,,,,Agility,0
623,super_hero_powers,2,,,,,,,,,,,,"Accelerated Healing",0
623,super_hero_powers,3,,,,,,,,,,,,Durability,0
623,super_hero_powers,4,,,,,,,,,,,,Stealth,0
623,super_hero_powers,5,,,,,,,,,,,,"Danger Sense",0
623,super_hero_powers,6,,,,,,,,,,,,Marksmanship,0
623,super_hero_powers,7,,,,,,,,,,,,"Animal Attributes",0
623,super_hero_powers,8,,,,,,,,,,,,"Super Strength",0
623,super_hero_powers,9,,,,,,,,,,,,Stamina,0
623,super_hero_powers,10,,,,,,,,,,,,"Super Speed",0
623,super_hero_powers,11,,,,,,,,,,,,"Animal Oriented Powers",0
623,super_hero_powers,12,,,,,,,,,,,,"Enhanced Senses",0
623,super_hero_powers,13,,,,,,,,,,,,Jump,0
623,super_hero_powers,14,,,,,,,,,,,,Reflexes,0
623,super_hero_powers,15,,,,,,,,,,,,"Substance Secretion",0
623,super_hero_powers,16,,,,,,,,,,,,"Natural Weapons",0
623,super_hero_powers,17,,,,,,,,,,,,"Toxin and Disease Resistance",0
623,super_hero_powers,18,,,,,,,,,,,,Wallcrawling,0
623,super_hero_powers,19,,,,,,,,,,,,"Vision - Night",0
623,super_hero_powers,20,,,,,,,,,,,,"Web Creation",0
624,,,Spider-Man,Male,brown,Human,Black,157,56,"Marvel Comics",-,good,0,,
624,super_hero_powers,1,,,,,,,,,,,,Agility,0
624,super_hero_powers,2,,,,,,,,,,,,"Accelerated Healing",0
624,super_hero_powers,3,,,,,,,,,,,,Durability,0
624,super_hero_powers,4,,,,,,,,,,,,Stealth,0
624,super_hero_powers,5,,,,,,,,,,,,"Danger Sense",0
624,super_hero_powers,6,,,,,,,,,,,,Marksmanship,0
624,super_hero_powers,7,,,,,,,,,,,,"Animal Attributes",0
624,super_hero_powers,8,,,,,,,,,,,,"Super Strength",0
624,super_hero_powers,9,,,,,,,,,,,,Stamina,0
624,super_hero_powers,10,,,,,,,,,,,,"Super Speed",0
624,super_hero_powers,11,,,,,,,,,,,,"Animal Oriented Powers",0
624,super_hero_powers,12,,,,,,,,,,,,"Enhanced Senses",0
624,super_hero_powers,13,,,,,,,,,,,,Jump,0
624,super_hero_powers,14,,,,,,,,,,,,Reflexes,0
624,super_hero_powers,15,,,,,,,,,,,,"Substance Secretion",0
624,super_hero_powers,16,,,,,,,,,,,,"Natural Weapons",0
624,super_hero_powers,17,,,,,,,,,,,,"Toxin and Disease Resistance",0
624,super_hero_powers,18,,,,,,,,,,,,Wallcrawling,0
624,super_hero_powers,19,,,,,,,,,,,,"Vision - Night",0
624,super_hero_powers,20,,,,,,,,,,,,"Web Creation",0
625,,,Spider-Woman,Female,green,Human,Black,178,59,"Marvel Comics",-,good,0,,
625,super_hero_powers,1,,,,,,,,,,,,Agility,0
625,super_hero_powers,2,,,,,,,,,,,,Durability,0
625,super_hero_powers,3,,,,,,,,,,,,Flight,0
625,super_hero_powers,4,,,,,,,,,,,,"Super Strength",0
625,super_hero_powers,5,,,,,,,,,,,,"Energy Blasts",0
625,super_hero_powers,6,,,,,,,,,,,,Stamina,0
625,super_hero_powers,7,,,,,,,,,,,,"Super Speed",0
625,super_hero_powers,8,,,,,,,,,,,,Reflexes,0
625,super_hero_powers,9,,,,,,,,,,,,"Enhanced Hearing",0
625,super_hero_powers,10,,,,,,,,,,,,"Toxin and Disease Control",0
625,super_hero_powers,11,,,,,,,,,,,,"Toxin and Disease Resistance",0
625,super_hero_powers,12,,,,,,,,,,,,Wallcrawling,0
626,,,"Spider-Woman II",Female,-,-,-,-99,-99,"Marvel Comics",-,good,0,,
627,,,"Spider-Woman III",Female,brown,-,Brown,173,55,"Marvel Comics",-,good,0,,
627,super_hero_powers,1,,,,,,,,,,,,Agility,0
627,super_hero_powers,2,,,,,,,,,,,,Flight,0
627,super_hero_powers,3,,,,,,,,,,,,"Super Strength",0
627,super_hero_powers,4,,,,,,,,,,,,Telepathy,0
627,super_hero_powers,5,,,,,,,,,,,,"Energy Blasts",0
627,super_hero_powers,6,,,,,,,,,,,,Stamina,0
627,super_hero_powers,7,,,,,,,,,,,,"Super Speed",0
627,super_hero_powers,8,,,,,,,,,,,,Reflexes,0
627,super_hero_powers,9,,,,,,,,,,,,Wallcrawling,0
628,,,"Spider-Woman IV",Female,red,-,White,178,58,"Marvel Comics",-,bad,0,,
628,super_hero_powers,1,,,,,,,,,,,,Agility,0
628,super_hero_powers,2,,,,,,,,,,,,Flight,0
628,super_hero_powers,3,,,,,,,,,,,,"Super Strength",0
628,super_hero_powers,4,,,,,,,,,,,,Telepathy,0
628,super_hero_powers,5,,,,,,,,,,,,"Energy Blasts",0
628,super_hero_powers,6,,,,,,,,,,,,"Super Speed",0
628,super_hero_powers,7,,,,,,,,,,,,"Psionic Powers",0
628,super_hero_powers,8,,,,,,,,,,,,Precognition,0
628,super_hero_powers,9,,,,,,,,,,,,"Power Absorption",0
628,super_hero_powers,10,,,,,,,,,,,,Hypnokinesis,0
628,super_hero_powers,11,,,,,,,,,,,,Wallcrawling,0
629,,,Spock,Male,brown,Human-Vulcan,Black,185,81,"Star Trek",-,good,0,,
629,super_hero_powers,1,,,,,,,,,,,,Stealth,0
629,super_hero_powers,2,,,,,,,,,,,,Longevity,0
629,super_hero_powers,3,,,,,,,,,,,,Intelligence,0
629,super_hero_powers,4,,,,,,,,,,,,"Super Strength",0
629,super_hero_powers,5,,,,,,,,,,,,Telepathy,0
629,super_hero_powers,6,,,,,,,,,,,,Stamina,0
